BioWare 3.0 Export
Device:	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Voltage Custom
Samples (#):	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	17	17	17	17	0
Contact period end (sample #):	19	19	19	19	7999
Contact period start time (s):	0.016983	0.016983	0.016983	0.016983	0.000000
Contact period end time (s):	0.018981	0.018981	0.018981	0.018981	7.991009
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux
	N	N	N	N	V
0.418581	0.291142	-0.135920	-8.736502	8.742408	0.034333
0.419580	0.088960	-0.044366	-8.355026	8.355618	0.003967
0.420579	-0.319219	-0.071069	-8.210066	8.216577	0.002441
0.421578	-0.849470	-0.147364	-8.332138	8.376624	-0.000610
0.422577	-1.364462	-0.010033	-8.538135	8.646479	0.000458
0.423576	-1.620050	0.123484	-8.293990	8.451632	0.000916
0.424575	-1.215686	0.070077	-7.920145	8.013207	0.000305
0.425574	-0.483253	-0.063439	-7.927774	7.942742	0.041199
0.426573	-0.208591	-0.002403	-8.347397	8.350003	0.001831
0.427572	-0.090333	-0.021477	-8.873833	8.874319	0.000763
0.428571	-0.223850	-0.132105	-8.828056	8.831882	0.000000
0.429570	-0.662547	-0.124475	-8.225325	8.252904	0.003662
0.430569	-1.169909	-0.135920	-7.813331	7.901602	0.005951
0.431568	-1.242390	-0.067254	-7.943033	8.039890	0.002136
0.432567	-1.036393	0.058633	-8.118512	8.184606	0.032654
0.433566	-0.807507	0.150187	-8.225325	8.266232	0.004273
0.434565	-0.429847	0.161631	-8.225325	8.238135	0.004578
0.435564	-0.143740	0.073892	-8.423692	8.425242	0.017548
0.436563	-0.235294	-0.036736	-8.599171	8.602468	0.003662
0.437562	-0.548104	-0.082513	-8.759390	8.776910	0.002441
0.438561	-0.811322	-0.097772	-8.568653	8.607532	-0.000610
0.439560	-0.925765	-0.059625	-8.324508	8.376039	0.003815
0.440559	-0.952468	-0.021477	-8.393174	8.447072	0.001068
0.441558	-0.788434	0.043374	-8.576282	8.612556	0.000610
0.442557	-0.555734	0.073892	-8.721243	8.739244	0.035096
0.443556	-0.437476	0.085336	-8.461840	8.473571	0.002136
0.444555	-0.364996	0.054818	-8.309249	8.317443	0.000916
0.445554	-0.502327	-0.048180	-8.377915	8.393099	0.001221
0.446553	-0.742657	-0.082513	-8.515246	8.547969	0.005035
0.447552	-0.860914	-0.067254	-8.713614	8.756298	0.004578
0.448551	-0.960098	-0.097772	-8.789909	8.842728	0.001984
0.449550	-0.876173	-0.044366	-8.576282	8.621036	0.043183
0.450549	-0.612955	0.020485	-8.393174	8.415552	0.004425
0.451548	-0.456550	0.066262	-8.385545	8.398225	0.003967
0.452547	-0.418402	0.092966	-8.423692	8.434589	0.001678
0.453546	-0.540475	0.058633	-8.400804	8.418376	0.003204
0.454545	-0.658732	-0.032921	-8.538135	8.563572	0.001678
0.455544	-0.818952	-0.113031	-8.774650	8.813509	0.000000
0.456543	-0.849470	-0.196956	-8.858574	8.901389	0.021515
0.457542	-0.677806	-0.254177	-8.881463	8.910915	0.001221
0.458541	-0.475624	-0.208400	-8.721243	8.736689	0.001068
0.459540	-0.342107	-0.044366	-8.538135	8.545101	0.023499
0.460539	-0.364996	0.073892	-8.377915	8.386188	0.002289
0.461538	-0.490883	0.154002	-8.408433	8.424157	0.001373
0.462537	-0.628214	0.119669	-8.522876	8.546835	0.001984
0.463536	-0.765545	0.028115	-8.637318	8.671224	0.030365
0.464535	-0.761730	-0.086328	-8.637318	8.671272	0.004730
0.465534	-0.700694	-0.154994	-8.614430	8.644270	0.003052
0.466533	-0.509957	-0.147364	-8.438951	8.455629	0.042267
0.467532	-0.349737	-0.074884	-8.561023	8.568491	0.005188
0.468531	-0.288701	-0.051995	-8.583912	8.588923	0.003815
0.469530	-0.307774	0.051003	-8.545764	8.551457	0.001068
0.470529	-0.448920	0.070077	-8.438951	8.451174	0.002289
0.471528	-0.582437	0.028115	-8.278732	8.299242	0.001984
0.472527	-0.612955	-0.078698	-8.385545	8.408286	-0.000153
0.473526	-0.597696	-0.113031	-8.492358	8.514115	0.036469
0.474525	-0.433661	-0.128290	-8.675466	8.687245	0.001526
0.475524	-0.338293	-0.128290	-9.041682	9.048918	0.001068
0.476523	-0.292515	-0.032921	-8.973017	8.977844	0.005493
0.477522	-0.338293	-0.055810	-8.767020	8.773722	0.001373
0.478521	-0.456550	-0.055810	-8.576282	8.588607	0.002136
0.479520	-0.624399	-0.017662	-8.385545	8.408778	0.002441
0.480519	-0.754101	-0.017662	-8.393174	8.427001	0.023957
0.481518	-0.750286	-0.074884	-8.446581	8.480169	0.003967
0.482517	-0.593881	-0.143549	-8.561023	8.582798	0.002747
0.483516	-0.464179	-0.109216	-8.652577	8.665707	0.032349
0.484515	-0.384070	-0.067254	-8.705984	8.714711	0.005493
0.485514	-0.303960	-0.055810	-8.667837	8.673344	0.003815
0.486513	-0.391699	-0.071069	-8.408433	8.417852	0.001373
0.487512	-0.582437	-0.086328	-8.263472	8.284423	0.002289
0.488511	-0.586252	0.016670	-8.301620	8.322311	0.001984
0.489510	-0.742657	-0.021477	-8.477099	8.509595	0.000153
0.490509	-0.864729	-0.021477	-8.286361	8.331386	0.041199
0.491508	-0.590066	0.043374	-8.347397	8.368339	0.001831
0.492507	-0.513771	-0.006218	-8.271102	8.287046	-0.000305
0.493506	-0.536660	-0.021477	-8.492358	8.509325	-0.000610
0.494505	-0.158999	-0.086328	-9.156125	9.157913	0.000916
0.495504	-0.239109	-0.154994	-9.316345	9.320702	0.003510
0.496503	-0.624399	-0.124475	-8.576282	8.599883	0.002289
0.497502	-0.765545	-0.074884	-7.859109	7.896661	0.037690
0.498501	-0.620584	-0.048180	-8.110882	8.134731	0.003815
0.499500	-0.429847	0.058633	-8.866204	8.876811	0.003052
0.500500	-0.334478	0.085336	-9.613896	9.620091	0.015564
0.501499	-0.471809	0.123484	-9.468935	9.481486	0.005341
0.502498	-0.517586	-0.059625	-8.499987	8.515940	0.002441
0.503497	-0.776989	-0.204585	-7.599705	7.642060	0.001373
0.504496	-0.635843	-0.082513	-7.744666	7.771161	0.007172
0.505495	-0.429847	-0.097772	-8.820427	8.831436	0.001068
0.506494	-0.590066	-0.093957	-9.491824	9.510611	-0.000153
0.507493	-0.471809	0.043374	-9.423158	9.435062	0.034638
0.508492	-0.406958	0.066262	-8.660207	8.670017	0.001526
0.509491	-0.715953	0.035744	-8.171918	8.203299	0.000458
0.510490	-0.647288	-0.017662	-8.004069	8.030219	0.000153
0.511489	-0.479438	-0.174067	-8.393174	8.408658	0.001221
0.512488	-0.395514	-0.216030	-8.843315	8.854791	0.004273
0.513487	-0.403143	-0.059625	-9.056942	9.066106	0.003204
0.514486	-0.567178	0.150187	-8.911981	8.931274	0.044251
0.515485	-0.639658	0.203593	-8.683096	8.709005	0.003815
0.516484	-0.437476	-0.116846	-8.606800	8.618704	0.004273
0.517483	-0.277256	-0.399138	-8.660207	8.673832	0.003510
0.518482	-0.311589	-0.372435	-8.736502	8.749986	0.003510
0.519481	-0.418402	-0.204585	-8.644948	8.657485	0.003204
0.520480	-0.494697	-0.078698	-8.385545	8.400493	0.001373
0.521479	-0.517586	0.184520	-8.393174	8.411142	0.025788
0.522478	-0.506142	0.195964	-8.988276	9.004648	0.000916
0.523477	-0.403143	0.092966	-9.537601	9.546570	0.000458
0.524476	-0.387884	0.051003	-9.789375	9.797189	0.020905
0.525475	-0.399329	-0.113031	-9.331604	9.340828	0.001373
0.526474	-0.395514	-0.311398	-8.370285	8.385409	0.001068
0.527473	-0.464179	-0.322843	-7.691259	7.712014	0.000305
0.528472	-0.807507	-0.246548	-7.767554	7.813306	0.001831
0.529471	-0.853285	-0.017662	-8.309249	8.352966	0.004425
0.530470	-0.681621	0.203594	-8.942499	8.970749	0.004578
0.531469	-0.467994	0.363813	-9.224791	9.243817	0.041352
0.532468	-0.349737	0.188334	-9.163755	9.172360	0.004120
0.533467	-0.227665	-0.109216	-8.698354	8.702019	0.003662
0.534466	-0.300145	-0.326658	-7.988810	8.001117	0.003052
0.535465	-0.574807	-0.334287	-7.523410	7.552738	0.003357
0.536464	-0.696880	-0.196956	-7.691259	7.725277	0.003204
0.537463	-0.780804	-0.154994	-8.385544	8.423244	0.000610
0.538462	-0.994430	-0.021477	-8.713614	8.770200	0.039216
0.539461	-0.792248	0.184520	-8.622059	8.660347	0.001526
0.540460	-0.387884	0.211223	-8.324509	8.336217	0.000458
0.541459	-0.162814	0.173075	-8.126141	8.129615	0.002289
0.542458	-0.056001	-0.025292	-8.316879	8.317106	0.000458
0.543457	-0.254368	-0.254177	-8.561023	8.568572	0.001526
0.544456	-0.689250	-0.280880	-8.667837	8.699733	-0.000458
0.545455	-0.887617	-0.021477	-8.461840	8.508293	0.019074
0.546454	-0.704509	0.119669	-8.499987	8.529973	0.004425
0.547453	-0.479438	0.112039	-8.866204	8.879864	0.004730
0.548452	-0.334478	0.031930	-9.262938	9.269030	0.029603
0.549451	-0.223850	-0.025292	-9.232420	9.235168	0.003967
0.550450	-0.162814	0.009041	-8.782279	8.783793	0.004273
0.551449	-0.162814	0.028115	-8.431322	8.432940	0.003357
0.552448	-0.399329	-0.093957	-8.637318	8.647055	0.002747
0.553447	-0.769360	-0.109216	-9.385011	9.417126	0.002594
0.554446	-0.883803	-0.082513	-9.583378	9.624399	0.000763
0.555445	-0.746471	-0.109216	-9.201902	9.232776	0.041047
0.556444	-0.426032	-0.059625	-8.400804	8.411811	0.001221
0.557443	-0.071260	0.031930	-8.011699	8.012079	0.000610
0.558442	-0.056001	-0.010033	-8.210066	8.210263	-0.001068
0.559441	-0.246738	-0.086328	-8.629689	8.633647	0.000153
0.560440	-0.490883	-0.055810	-8.767020	8.780930	0.002136
0.561439	-0.792248	-0.017662	-8.599171	8.635607	0.000153
0.562438	-0.956283	-0.021477	-8.469469	8.523312	0.036774
0.563437	-0.853285	-0.120661	-8.461840	8.505609	0.004273
0.564436	-0.532845	-0.196956	-8.568653	8.587463	0.004578
0.565435	-0.288701	-0.166438	-8.416063	8.422658	0.012055
0.566434	-0.288701	-0.059625	-8.042217	8.047618	0.003662
0.567433	-0.426032	0.115854	-7.965921	7.978147	0.004273
0.568432	-0.567178	0.222667	-8.065105	8.088090	0.003052
0.569431	-0.681621	0.051003	-8.347397	8.375335	0.010834
0.570430	-0.788434	-0.048180	-8.629689	8.665765	0.003357
0.571429	-0.769360	-0.116846	-8.858574	8.892688	0.001373
0.572428	-0.559548	-0.216030	-9.049312	9.069168	0.033570
0.573427	-0.288701	-0.143549	-9.079830	9.085553	0.000916
0.574426	-0.086519	-0.086328	-9.201902	9.202714	0.000763
0.575425	-0.097963	-0.074884	-9.117978	9.118811	-0.000610
0.576424	-0.418402	0.066262	-8.942499	8.952527	0.000458
0.577423	-0.731212	0.150187	-8.858574	8.889970	0.002441
0.578422	-0.834211	0.085336	-8.911981	8.951346	0.000610
0.579421	-0.712139	-0.082513	-9.079830	9.108088	0.044099
0.580420	-0.410773	-0.185512	-9.201902	9.212934	0.003815
0.581419	-0.124666	-0.216030	-9.308715	9.312056	0.004425
0.582418	0.054627	-0.116846	-9.316345	9.317238	0.001526
0.583417	-0.075074	-0.017662	-9.194273	9.194596	0.003967
0.584416	-0.307774	0.028115	-8.942499	8.947838	0.004883
0.585415	-0.628214	0.024300	-8.698355	8.721044	0.002441
0.586414	-0.803693	-0.029107	-8.194807	8.234174	0.030060
0.587413	-0.902876	-0.051995	-8.095623	8.145981	0.002594
0.588412	-0.876173	-0.086328	-8.164289	8.211622	0.001221
0.589411	-0.540475	-0.116846	-8.347397	8.365692	0.018006
0.590410	-0.200961	-0.086328	-8.629689	8.632460	0.001373
0.591409	-0.105592	-0.013848	-8.713614	8.714264	0.001068
0.592408	-0.197147	0.077707	-8.698355	8.700936	-0.001221
0.593407	-0.494697	0.073892	-8.309249	8.324290	0.002747
0.594406	-0.818952	-0.006218	-8.141400	8.182488	0.001678
0.595405	-0.918135	-0.181697	-7.851479	7.907067	0.002136
0.596404	-0.879988	-0.235103	-7.965922	8.017828	0.039368
0.597403	-0.681621	-0.257992	-8.171918	8.204353	0.006561
0.598402	-0.357366	-0.185512	-8.477099	8.486656	0.003510
0.599401	-0.109407	-0.078698	-8.767020	8.768056	0.001373
0.600400	-0.059815	-0.002403	-8.812797	8.813000	0.003967
0.601399	-0.239109	0.108225	-8.812797	8.816705	0.004883
0.602398	-0.551919	0.089151	-8.591541	8.609712	0.002136
0.603397	-0.853285	0.035744	-8.622059	8.664253	0.041505
0.604396	-0.925765	-0.051995	-8.507617	8.557996	0.002441
0.605395	-0.715953	-0.036736	-8.812797	8.841908	0.000458
0.606394	-0.544289	0.024300	-9.278197	9.294180	0.000153
0.607393	-0.174258	0.005226	-9.339234	9.340861	0.000458
0.608392	-0.078889	-0.040551	-9.407899	9.408317	0.001373
0.609391	-0.136110	0.062448	-9.194273	9.195492	-0.000916
0.610390	-0.086519	0.054818	-9.064571	9.065150	0.020752
0.611389	-0.479438	-0.048180	-9.049312	9.062132	0.001068
0.612388	-0.620584	0.043374	-9.087459	9.108728	0.002899
0.613387	-0.807507	0.009041	-8.881463	8.918101	0.011902
0.614386	-0.769360	-0.067254	-8.896722	8.930179	0.004730
0.615385	-0.376440	-0.143549	-9.186643	9.195473	0.003052
0.616384	-0.330663	-0.254177	-9.171384	9.180862	0.001831
0.617383	-0.296330	-0.021477	-8.660207	8.665302	0.004730
0.618382	-0.220035	0.211223	-7.782813	7.788788	0.004425
0.619381	-0.754101	0.073892	-7.218229	7.257890	0.003204
0.620380	-1.284352	-0.036736	-7.080898	7.196529	0.041962
0.621379	-1.078355	-0.071069	-7.767554	7.842372	0.002441
0.622378	-0.815137	-0.162623	-8.675466	8.715194	0.000916
0.623377	-0.509957	-0.193141	-8.660207	8.677358	-0.001068
0.624376	0.016480	0.005226	-8.164289	8.164307	0.000458
0.625375	0.012665	-0.025292	-7.531039	7.531093	0.001221
0.626374	-0.567178	-0.036736	-7.004603	7.027625	-0.000763
0.627373	-0.883803	-0.029107	-7.157193	7.211614	0.036774
0.628372	-0.979171	-0.216030	-8.171918	8.233207	0.001984
0.629371	-0.757916	-0.154994	-9.247679	9.279980	0.003662
0.630370	-0.197147	-0.139734	-10.041148	10.044056	0.001984
0.631369	0.161440	-0.200771	-10.170850	10.174113	0.004578
0.632368	0.085145	-0.105402	-9.697821	9.698767	0.003204
0.633367	0.043183	0.020485	-8.988276	8.988403	0.002594
0.634366	-0.185702	0.062448	-8.721243	8.723443	0.015869
0.635365	-0.590066	0.047189	-8.980646	9.000134	0.004120
0.636364	-0.738842	0.089151	-9.484194	9.513347	0.002289
0.637363	-0.822766	0.047189	-10.018260	10.052099	0.032044
0.638362	-0.868544	-0.063439	-10.102185	10.139651	0.001831
0.639361	-0.448920	-0.040551	-9.636784	9.647320	0.000610
0.640360	-0.094148	0.028115	-8.789909	8.790458	-0.001068
0.641359	0.005035	-0.044366	-8.347397	8.347517	0.001221
0.642358	-0.063630	-0.021477	-8.499987	8.500253	0.001221
0.643357	-0.433661	0.039559	-8.721243	8.732108	0.000458
0.644356	-0.872358	0.150187	-8.362656	8.409375	0.041962
0.645355	-1.059281	0.195964	-7.843849	7.917478	0.002899
0.646354	-0.963912	-0.002403	-7.683630	7.743855	0.004273
0.647353	-0.643473	-0.345731	-8.324508	8.356496	0.003204
0.648352	-0.487068	-0.509766	-8.797538	8.825745	0.004578
0.649351	-0.178073	-0.303769	-8.561023	8.568261	0.003357
0.650350	-0.208591	-0.097772	-7.676000	7.679456	0.002747
0.651349	-0.479438	0.184520	-6.783347	6.802772	0.034791
0.652348	-0.830396	0.413405	-7.019862	7.080884	0.004425
0.653347	-1.211872	0.203593	-7.996439	8.090311	0.002441
0.654346	-1.349203	0.085336	-8.797538	8.900804	0.016022
0.655345	-0.818952	-0.074884	-9.034053	9.071406	0.002136
0.656344	-0.193332	-0.296139	-8.721243	8.728411	0.001068
0.657343	0.176699	-0.437285	-8.553394	8.566387	-0.000610
0.658342	0.333104	-0.334287	-8.530505	8.543549	0.004120
0.659341	-0.002594	-0.113031	-8.812797	8.813523	0.000610
0.660340	-0.555734	0.218853	-8.957758	8.977648	0.001221
0.661339	-0.841840	0.367628	-9.072201	9.118589	0.036164
0.662338	-0.960098	0.253185	-9.140866	9.194636	0.002747
0.663337	-0.803693	0.066262	-9.140866	9.176369	0.003357
0.664336	-0.456550	-0.078698	-9.240050	9.251657	0.004273
0.665335	-0.151369	-0.154994	-9.438417	9.440903	0.003052
0.666334	-0.075074	-0.067254	-9.438417	9.438955	0.003662
0.667333	0.035554	-0.002403	-9.674932	9.674998	0.003967
0.668332	0.020294	-0.002403	-9.934335	9.934356	0.043641
0.669331	-0.277256	0.009041	-9.819893	9.823810	0.003510
0.670330	-0.574807	-0.074884	-9.034053	9.052631	0.002747
0.671329	-0.796063	-0.143549	-8.210066	8.249819	0.000610
0.672328	-0.944839	-0.143549	-7.889626	7.947297	0.001373
0.673327	-0.704509	-0.120661	-8.149030	8.180317	0.000610
0.674326	-0.380255	-0.071069	-8.705984	8.714574	-0.000458
0.675325	-0.281071	-0.010033	-8.980647	8.985050	0.022431
0.676324	-0.345922	0.043374	-8.576282	8.583365	0.000916
0.677323	-0.487068	0.142557	-8.171918	8.187662	0.002136
0.678322	-0.708324	0.081521	-8.026957	8.058561	0.023194
0.679321	-0.838025	-0.048180	-7.996439	8.040376	0.003967
0.680320	-0.807507	-0.105402	-7.889626	7.931543	0.004273
0.681319	-0.735027	-0.170253	-7.836220	7.872458	0.003052
0.682318	-0.490883	-0.090143	-7.889626	7.905397	0.003662
0.683317	-0.300145	0.081521	-7.988810	7.994862	0.004120
0.684316	-0.223850	0.104410	-8.316879	8.320546	0.004425
0.685315	-0.250553	0.062448	-8.576282	8.580169	0.041047
0.686314	-0.483253	-0.082513	-8.499987	8.514113	0.003815
0.687313	-0.704509	-0.105402	-8.393174	8.423349	0.002594
0.688312	-0.754101	-0.082513	-8.194807	8.229844	-0.000763
0.689311	-0.750286	-0.063439	-8.446581	8.480075	0.001068
0.690310	-0.612955	0.081521	-8.599171	8.621375	0.000763
0.691309	-0.261997	0.142557	-9.140866	9.145731	0.000000
0.692308	-0.059815	0.043374	-9.621526	9.621809	0.037079
0.693307	-0.044556	0.016670	-9.880929	9.881043	0.001526
0.694306	-0.044556	-0.063439	-9.537601	9.537916	0.001373
0.695305	-0.284886	-0.322843	-9.049312	9.059549	0.005798
0.696304	-0.517586	-0.303769	-8.744131	8.764702	0.004120
0.697303	-0.540475	-0.181697	-8.866204	8.884520	0.005035
0.698302	-0.632029	-0.021477	-9.369751	9.391068	0.002136
0.699301	-0.616770	0.226482	-9.385011	9.407982	0.018158
0.700300	-0.513771	0.306592	-9.072201	9.091908	0.004578
0.701299	-0.391699	0.154002	-8.744132	8.754255	0.004273
0.702298	-0.323034	-0.036736	-8.614430	8.620563	0.030213
0.703297	-0.536660	-0.196956	-8.545764	8.564863	0.003815
0.704296	-0.735027	-0.284695	-8.400804	8.437702	0.002289
0.705295	-0.818952	-0.174067	-8.110882	8.153980	-0.000305
0.706294	-0.818952	-0.124475	-7.920144	7.963345	0.000610
0.707293	-0.746471	-0.055810	-7.981181	8.016207	0.001373
0.708292	-0.612955	0.081521	-8.210066	8.233319	0.000000
0.709291	-0.509957	0.089151	-8.194807	8.211143	0.039826
0.710290	-0.506142	0.001411	-8.118512	8.134274	0.002594
0.711289	-0.391699	-0.101587	-7.912515	7.922856	0.001068
0.712288	-0.460365	-0.235103	-8.042217	8.058812	0.000916
0.713287	-0.742657	-0.265621	-8.049846	8.088394	0.003967
0.714286	-0.803693	-0.174067	-8.232954	8.273920	0.005341
0.715285	-0.647288	-0.067254	-8.492358	8.517256	0.002289
0.716284	-0.403143	0.077707	-8.667836	8.677554	0.035859
0.717283	-0.246738	0.207408	-8.896722	8.902559	0.005035
0.718282	-0.189517	0.146372	-9.026424	9.029599	0.003357
0.719281	-0.296330	-0.006218	-9.056941	9.061790	0.013733
0.720280	-0.422217	-0.174067	-8.950129	8.961773	0.003204
0.721279	-0.498512	-0.265621	-9.079830	9.097383	0.002136
0.722278	-0.410773	-0.296139	-9.362122	9.375807	-0.000305
0.723277	-0.281071	-0.174067	-9.476565	9.482330	0.006561
0.724276	-0.170443	0.146372	-9.468935	9.471600	0.001068
0.725275	-0.158999	0.344739	-9.362122	9.369816	0.000000
0.726274	-0.185702	0.363813	-9.018794	9.028039	0.034028
0.727273	-0.334478	0.218853	-8.858574	8.867587	0.002594
0.728272	-0.597696	-0.021477	-8.843315	8.863517	0.001526
0.729271	-0.704509	-0.277066	-8.911981	8.944076	0.001526
0.730270	-0.723583	-0.322843	-8.866204	8.901538	0.014038
0.731269	-0.616770	-0.231289	-8.675466	8.700438	0.004730
0.732268	-0.391699	-0.074884	-8.561023	8.570307	0.002289
0.733267	-0.216220	0.073892	-8.332138	8.335271	0.044099
0.734266	-0.288701	0.222667	-8.179548	8.187669	0.005341
0.735265	-0.467994	0.154002	-8.065105	8.080140	0.003510
0.736264	-0.628214	-0.025292	-8.004069	8.028724	0.000763
0.737263	-0.818952	-0.189326	-7.866738	7.911516	0.002289
0.738262	-0.914321	-0.322843	-7.775184	7.835413	0.001984
0.739261	-0.742657	-0.349546	-7.958292	8.000508	-0.000153
0.740260	-0.567178	-0.227474	-8.225325	8.247994	0.025635
0.741259	-0.418402	0.024300	-8.499987	8.510313	0.001221
0.742258	-0.418402	0.226482	-8.568653	8.581851	0.000305
0.743257	-0.567178	0.314221	-8.393174	8.418182	0.019684
0.744256	-0.677806	0.211223	-8.286361	8.316719	0.002594
0.745255	-0.731212	-0.051995	-8.339767	8.371923	0.001984
0.746254	-0.673991	-0.269436	-8.828056	8.857846	0.001831
0.747253	-0.494697	-0.345731	-9.285827	9.305420	0.030518
0.748252	-0.246738	-0.265621	-9.438417	9.445377	0.004273
0.749251	-0.036927	-0.002403	-9.293456	9.293530	0.002594
0.750250	0.008850	0.211223	-9.125607	9.128056	0.040894
0.751249	-0.193332	0.359998	-9.102719	9.111886	0.004425
0.752248	-0.551919	0.321851	-9.049312	9.071838	0.002747
0.753247	-0.727398	0.119669	-9.117978	9.147729	0.000610
0.754246	-0.773175	-0.177882	-9.308715	9.342464	0.001831
0.755245	-0.632029	-0.383879	-9.346863	9.376069	0.001373
0.756244	-0.361181	-0.353361	-9.354493	9.368129	-0.000763
0.757243	-0.185702	-0.200771	-9.385011	9.388995	0.038605
0.758242	-0.078889	0.051003	-9.285827	9.286302	0.000458
0.759241	-0.128481	0.295148	-8.919610	8.925417	-0.001068
0.760240	-0.456550	0.310407	-8.568653	8.586420	0.001678
0.761239	-0.761730	0.245556	-8.293991	8.332515	0.001984
0.762238	-0.864729	0.100595	-8.049846	8.096783	0.001831
0.763237	-0.937209	-0.151179	-8.118512	8.173827	0.002289
0.764236	-0.792248	-0.261807	-8.255843	8.297900	0.036622
0.765235	-0.540475	-0.254177	-8.255843	8.277419	0.004120
0.766234	-0.345922	-0.189326	-8.255843	8.265256	0.003052
0.767233	-0.261997	0.024300	-8.164289	8.168528	0.029908
0.768232	-0.277256	0.154002	-8.065105	8.071338	0.004730
0.769231	-0.464179	0.142557	-7.798072	7.813176	0.002441
0.770230	-0.738842	0.005226	-7.683630	7.719072	0.000610
