BioWare 3.0 Export
Device:	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Voltage Custom	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA
Samples (#):	8000	8000	8000	8000	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	512	512	512	512	0	512	512	512	512
Contact period end (sample #):	1005	1005	1005	1005	7999	1005	1005	1005	1005
Contact period start time (s):	0.511489	0.511489	0.511489	0.511489	0.000000	0.511489	0.511489	0.511489	0.511489
Contact period end time (s):	1.003996	1.003996	1.003996	1.003996	7.991009	1.003996	1.003996	1.003996	1.003996
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux	Fx	Fy	Fz	Ft
	N	N	N	N	V	N	N	N	N
0.212787	0.064931	0.078273	0.269063	0.287642	0.011444	0.112357	0.206493	0.220925	0.322601
0.213786	0.057015	0.071903	0.268176	0.283442	0.010224	0.009359	0.137827	0.129371	0.189264
0.214785	0.049316	0.064125	0.268774	0.280684	0.034333	-0.112713	0.042458	0.228554	0.258349
0.215784	0.042210	0.055813	0.270575	0.279477	0.010986	-0.124157	-0.014763	0.297220	0.322448
0.216783	0.035815	0.047820	0.273134	0.279592	0.011444	-0.051677	-0.102502	0.396404	0.412690
0.217782	0.030004	0.040805	0.275983	0.280592	0.027314	0.043692	-0.110132	0.327738	0.348497
0.218781	0.024524	0.035129	0.278743	0.282016	0.013123	0.173393	-0.018578	0.381145	0.419144
0.219780	0.019181	0.030858	0.281180	0.283518	0.013275	0.249689	0.084421	0.259072	0.369580
0.220779	0.014003	0.027865	0.283192	0.284904	0.011749	0.177208	0.126383	0.175148	0.279378
0.221778	0.009285	0.025970	0.284754	0.286087	0.013428	0.020803	0.141642	0.220925	0.263255
0.222777	0.005496	0.025060	0.285874	0.287023	0.013123	-0.127972	0.111124	0.259072	0.309587
0.223776	0.003077	0.025136	0.286590	0.287706	0.012512	-0.208082	0.046273	0.434551	0.484019
0.224775	0.002227	0.026280	0.287006	0.288215	0.043030	-0.223341	-0.018578	0.426922	0.482171
0.225774	0.002781	0.028547	0.287312	0.288740	0.012055	-0.105084	-0.098688	0.350626	0.379105
0.226773	0.004250	0.031854	0.287733	0.289522	0.010986	0.070395	-0.094873	0.098853	0.154039
0.227772	0.006001	0.035903	0.288414	0.290702	0.009308	0.211541	-0.030022	0.129371	0.249775
0.228771	0.007523	0.040194	0.289292	0.292168	0.011292	0.253503	0.046273	0.098853	0.276002
0.229770	0.008627	0.044117	0.290059	0.293522	0.011444	0.177208	0.107309	0.312479	0.374915
0.230769	0.009525	0.047112	0.290252	0.294205	0.009461	0.062766	0.168345	0.503217	0.534328
0.231768	0.010720	0.048812	0.289422	0.293705	0.044099	-0.097454	0.187419	0.548994	0.588232
0.232767	0.012776	0.049141	0.287288	0.291740	0.011902	-0.246230	0.153086	0.419292	0.509775
0.233766	0.016050	0.048315	0.283761	0.288292	0.011139	-0.250044	-0.003319	0.114112	0.274872
0.234765	0.020522	0.046740	0.278838	0.283472	0.011749	-0.097454	-0.018578	-0.046108	0.109400
0.235764	0.025795	0.044864	0.272432	0.277304	0.013581	0.123802	-0.091058	0.068335	0.168190
0.236763	0.031258	0.043023	0.264307	0.269604	0.012665	0.272577	-0.079614	0.182777	0.337704
0.237762	0.036337	0.041363	0.254183	0.260077	0.011597	0.264948	-0.007133	0.472699	0.541934
0.238761	0.040682	0.039846	0.241989	0.248599	0.028229	0.119987	0.107309	0.678695	0.697524
0.239760	0.044216	0.038349	0.228134	0.235522	0.013733	-0.009715	0.145457	0.526105	0.545929
0.240759	0.047032	0.036783	0.213604	0.221792	0.012970	-0.150861	0.141642	0.259072	0.331572
0.241758	0.049227	0.035187	0.199829	0.208790	0.033722	-0.166120	0.134012	0.068335	0.224109
0.242757	0.050773	0.033734	0.188321	0.197940	0.011749	-0.066936	0.034829	-0.160551	0.177398
0.243756	0.051514	0.032666	0.180262	0.190303	0.011444	0.119987	-0.091058	-0.145292	0.209280
0.244755	0.051304	0.032165	0.176205	0.186319	0.009155	0.291651	-0.140650	0.068335	0.330926
0.245754	0.050198	0.032238	0.175985	0.185822	0.011749	0.356502	-0.079614	0.190407	0.411930
0.246753	0.048598	0.032688	0.178856	0.188202	0.010681	0.226800	0.008126	0.259072	0.344417
0.247752	0.047221	0.033182	0.183762	0.192612	0.010376	0.016988	0.145457	0.320108	0.352017
0.248751	0.046878	0.033412	0.189625	0.198171	0.045014	-0.166120	0.244640	0.274331	0.403364
0.249750	0.048137	0.033250	0.195586	0.204149	0.011902	-0.372117	0.206493	0.335367	0.541831
0.250749	0.051011	0.032823	0.201143	0.210091	0.011597	-0.337784	0.076791	0.289590	0.451506
0.251748	0.054843	0.032457	0.206183	0.215807	0.010224	-0.036418	-0.079614	0.281961	0.295240
0.252747	0.058462	0.032505	0.210907	0.221260	0.012970	0.276392	-0.152094	0.121741	0.338151
0.253746	0.060585	0.033151	0.215679	0.226466	0.012818	0.459500	-0.174983	0.114112	0.504758
0.254745	0.060285	0.034276	0.220847	0.231479	0.011749	0.486203	-0.068170	0.007298	0.491013
0.255744	0.057312	0.035476	0.226611	0.236422	0.042573	0.287836	0.038644	0.098853	0.306781
0.256743	0.052135	0.036200	0.232995	0.241485	0.014649	-0.040233	0.183604	0.297220	0.351666
0.257742	0.045694	0.035989	0.239943	0.246892	0.012512	-0.272933	0.294232	0.480328	0.625923
0.258741	0.038998	0.034685	0.247469	0.252912	0.018158	-0.349228	0.214122	0.518476	0.660777
0.259740	0.032762	0.032536	0.255757	0.259891	0.011292	-0.234785	0.088235	0.388774	0.462661
0.260739	0.027260	0.030136	0.265111	0.268207	0.011749	0.078025	-0.037652	0.098853	0.131443
0.261738	0.022430	0.028225	0.275749	0.278096	0.009308	0.287836	-0.152094	-0.076626	0.334446
0.262737	0.018149	0.027448	0.287546	0.289422	0.020142	0.318354	-0.178797	-0.076626	0.373081
0.263736	0.014500	0.028158	0.299882	0.301550	0.011444	0.226800	-0.094873	0.190407	0.310956
0.264735	0.011883	0.030344	0.311731	0.313430	0.010681	0.085654	0.042458	0.457440	0.467323
0.265734	0.010914	0.033704	0.321953	0.323896	0.037537	-0.139417	0.153086	0.655807	0.687717
0.266733	0.012162	0.037803	0.329683	0.332066	0.012360	-0.303451	0.195049	0.686325	0.775350
0.267732	0.015849	0.042230	0.334616	0.337642	0.012055	-0.307266	0.160716	0.579512	0.675334
0.268731	0.021664	0.046690	0.337068	0.340975	0.010376	-0.127972	0.031014	0.259072	0.290615
0.269730	0.028788	0.050987	0.337779	0.342817	0.012970	0.135246	-0.079614	0.098853	0.185477
0.270729	0.036137	0.054946	0.337579	0.343925	0.013581	0.280207	-0.087243	0.007298	0.293565
0.271728	0.042699	0.058329	0.337054	0.344719	0.011902	0.333613	0.000496	0.167518	0.373310
0.272727	0.047824	0.060837	0.336393	0.345179	0.047913	0.245874	0.080606	0.327738	0.417568
0.273726	0.051347	0.062184	0.335418	0.344977	0.014496	0.043692	0.206493	0.426922	0.476246
0.274725	0.053506	0.062218	0.333779	0.343719	0.013733	-0.116528	0.195049	0.449810	0.503936
0.275724	0.054726	0.061022	0.331176	0.341168	0.010071	-0.147046	0.145457	0.503217	0.544065
0.276723	0.055387	0.058926	0.327538	0.337374	0.010834	-0.047862	0.092050	0.449810	0.461620
0.277722	0.055686	0.056427	0.323099	0.332682	0.011292	0.020803	-0.026207	0.373515	0.375011
0.278721	0.055624	0.054031	0.318337	0.327646	0.009766	0.097098	-0.129206	0.144630	0.216887
0.279720	0.055096	0.052095	0.313846	0.322876	0.036469	0.177208	-0.064355	0.190407	0.267953
0.280719	0.054006	0.050735	0.310187	0.318915	0.011139	0.142875	0.000496	0.236184	0.276037
0.281718	0.052365	0.049829	0.307807	0.316180	0.009766	0.081839	0.118753	0.266702	0.303199
0.282717	0.050313	0.049118	0.307054	0.315002	0.024567	0.009359	0.168345	0.465069	0.494689
0.283716	0.048081	0.048334	0.308248	0.315698	0.013123	0.024618	0.141642	0.472699	0.494077
0.284715	0.045928	0.047306	0.311745	0.318641	0.012512	0.020803	0.092050	0.396404	0.407482
0.285714	0.044068	0.045976	0.317920	0.324236	0.010986	0.020803	0.019570	0.259072	0.260642
0.286713	0.042636	0.044359	0.327061	0.332798	0.015412	0.028433	-0.033837	0.228554	0.232788
0.287712	0.041663	0.042461	0.339201	0.344378	0.013733	0.066580	-0.075799	0.190407	0.215484
0.288711	0.041079	0.040223	0.353970	0.358608	0.011902	0.032247	0.004311	0.312479	0.314168
0.289710	0.040710	0.037509	0.370526	0.374639	0.043793	0.001729	0.057717	0.198036	0.206283
0.290709	0.040301	0.034170	0.387588	0.391173	0.014191	-0.002085	0.137827	0.320108	0.348526
0.291708	0.039528	0.030129	0.403567	0.406616	0.012970	-0.021159	0.172160	0.442181	0.474985
0.292707	0.038056	0.025444	0.416796	0.419302	0.009613	0.051321	0.031014	0.655807	0.658543
0.293706	0.035624	0.020312	0.425784	0.427754	0.011292	0.135246	-0.056725	0.579512	0.597782
0.294705	0.032147	0.014999	0.429427	0.430890	0.011597	0.169579	-0.087243	0.442181	0.481552
0.295704	0.027798	0.009765	0.427102	0.428117	0.010224	0.139061	-0.037652	0.495587	0.516103
0.296703	0.023015	0.004816	0.418644	0.419304	0.045319	0.047507	0.046273	0.396404	0.401913
0.297702	0.018420	0.000313	0.404247	0.404666	0.010986	-0.066936	0.065347	0.243813	0.261143
0.298701	0.014655	-0.003586	0.384347	0.384643	0.010376	-0.143231	0.076791	0.266702	0.312317
0.299700	0.012218	-0.006707	0.359538	0.359808	0.010681	-0.112713	0.011940	0.388774	0.404959
0.300699	0.011349	-0.008874	0.330567	0.330881	0.012818	-0.005900	-0.068170	0.404033	0.409786
0.301698	0.012014	-0.009977	0.298377	0.298785	0.012055	0.032247	-0.136835	0.434551	0.456726
0.302697	0.013977	-0.010029	0.264165	0.264725	0.012207	0.081839	-0.075799	0.396404	0.411800
0.303696	0.016912	-0.009196	0.229373	0.230180	0.030213	0.066580	-0.060540	0.236184	0.252747
0.304695	0.020500	-0.007743	0.195583	0.196807	0.013275	0.039877	0.008126	0.144630	0.150246
0.305694	0.024496	-0.005924	0.164342	0.166263	0.012512	0.032247	0.179790	0.037817	0.186532
0.306693	0.028754	-0.003850	0.136965	0.140003	0.034791	0.043692	0.153086	0.007298	0.159366
0.307692	0.033224	-0.001397	0.114375	0.119111	0.013428	0.036062	0.057717	0.014928	0.069675
0.308691	0.037937	0.001782	0.097042	0.104209	0.012512	0.066580	-0.030022	0.114112	0.135483
0.309690	0.042967	0.006144	0.085010	0.095450	0.010224	0.047507	-0.102502	0.106482	0.155248
0.310689	0.048390	0.012090	0.078001	0.092585	0.010986	0.032247	-0.113947	0.030187	0.122209
0.311688	0.054231	0.019817	0.075543	0.095081	0.010834	0.036062	-0.064355	0.129371	0.148925
0.312687	0.060403	0.029234	0.077105	0.102218	0.010529	0.024618	-0.014763	0.205666	0.207659
0.313686	0.066662	0.039985	0.082222	0.113151	0.045319	-0.028789	0.107309	0.304849	0.324464
0.314685	0.072589	0.051523	0.090545	0.126973	0.011139	-0.021159	0.122568	0.152259	0.196605
0.315684	0.077614	0.063223	0.101795	0.142770	0.010834	0.085654	0.076791	-0.030849	0.119101
0.316683	0.081115	0.074468	0.115613	0.159660	0.010376	0.177208	0.126383	-0.114774	0.246066
0.317682	0.082539	0.084695	0.131377	0.176766	0.011749	0.146690	0.084421	-0.068997	0.182771
0.318681	0.081546	0.093408	0.148106	0.193159	0.012818	0.158134	0.023385	0.060705	0.170992
0.319680	0.078090	0.100162	0.164501	0.207825	0.012360	0.112357	0.050088	0.152259	0.195744
0.320679	0.072443	0.104561	0.179153	0.219720	0.043336	0.150505	0.107309	0.205666	0.276524
0.321678	0.065156	0.106282	0.190832	0.227943	0.012818	0.020803	0.168345	0.465069	0.495038
0.322677	0.056970	0.105125	0.198795	0.231983	0.012055	-0.032603	0.114939	0.487958	0.502371
0.323676	0.048700	0.101058	0.203000	0.231934	0.018616	0.020803	0.069162	0.404033	0.410437
0.324675	0.041145	0.094258	0.204146	0.228589	0.012970	0.070395	0.179790	0.289590	0.348055
0.325674	0.035020	0.085127	0.203492	0.223343	0.012207	0.074210	0.153086	-0.000331	0.170125
0.326673	0.030916	0.074284	0.202538	0.217935	0.009613	0.104728	0.038644	-0.061367	0.127386
0.327672	0.029249	0.062521	0.202657	0.214089	0.022126	-0.013530	0.137827	-0.046108	0.145964
0.328671	0.030184	0.050725	0.204846	0.213180	0.011139	-0.131787	0.042458	0.457440	0.477935
0.329670	0.033549	0.039771	0.209620	0.215981	0.010834	-0.013530	-0.121576	0.426922	0.444101
0.330669	0.038785	0.030407	0.216990	0.222516	0.036011	-0.097454	0.153086	0.037817	0.185372
0.331668	0.044980	0.023154	0.226420	0.232003	0.010834	-0.120343	-0.045281	-0.297882	0.324448
0.332667	0.051003	0.018233	0.236785	0.242901	0.011597	0.112357	-0.163538	-0.160551	0.255236
0.333666	0.055734	0.015522	0.246470	0.253169	0.009766	0.371761	-0.022393	0.434551	0.572313
0.334665	0.058343	0.014576	0.253720	0.260749	0.012665	0.261133	0.004311	1.014394	1.047475
0.335664	0.058504	0.014712	0.257122	0.264104	0.013275	0.177208	0.000496	0.632918	0.657258
0.336663	0.056454	0.015158	0.255972	0.262561	0.012207	0.047507	0.141642	0.144630	0.207935
0.337662	0.052883	0.015229	0.250323	0.256301	0.048219	-0.028789	0.122568	-0.122403	0.175597
0.338661	0.048720	0.014464	0.240791	0.246096	0.012665	-0.101269	0.084421	-0.084256	0.156465
0.339660	0.044909	0.012702	0.228353	0.233073	0.012970	-0.086010	0.088235	0.320108	0.343005
0.340659	0.042240	0.010073	0.214298	0.218653	0.011902	0.020803	-0.003319	0.655807	0.656145
0.341658	0.041287	0.006911	0.200309	0.204636	0.013428	0.116172	-0.056725	0.556623	0.571440
0.342657	0.042411	0.003623	0.188485	0.193232	0.011597	0.169579	-0.155909	0.335367	0.406861
0.343656	0.045808	0.000580	0.181145	0.186848	0.009461	0.032247	-0.052911	0.129371	0.143444
0.344655	0.051502	-0.001953	0.180384	0.187602	0.037842	0.032247	-0.010948	-0.168180	0.171594
0.345654	0.059311	-0.003790	0.187513	0.196706	0.011444	-0.066936	0.061532	-0.389436	0.399909
0.346653	0.068785	-0.004758	0.202583	0.213995	0.010376	-0.040233	0.160716	-0.290252	0.334208
0.347652	0.079189	-0.004625	0.224196	0.237815	0.022278	0.020803	0.118753	-0.007961	0.120824
0.348651	0.089554	-0.003086	0.249724	0.265314	0.010986	0.070395	-0.022393	0.388774	0.395730
0.349650	0.098819	0.000147	0.275887	0.293051	0.011749	0.188652	-0.079614	0.716843	0.745515
0.350649	0.106013	0.005199	0.299493	0.317745	0.010986	0.291651	-0.186427	0.793138	0.865380
0.351648	0.110433	0.011878	0.318095	0.336929	0.016175	0.211541	-0.258907	0.762620	0.832690
0.352647	0.111748	0.019616	0.330341	0.349282	0.012818	0.139061	-0.045281	0.434551	0.458501
0.353646	0.110007	0.027552	0.335946	0.354570	0.012055	0.119987	0.118753	-0.046108	0.175001
0.354645	0.105549	0.034757	0.335378	0.353308	0.043336	-0.040233	0.278973	-0.046108	0.285606
0.355644	0.098881	0.040518	0.329490	0.346386	0.012665	0.001729	0.324750	0.129371	0.349575
0.356643	0.090572	0.044548	0.319297	0.334871	0.013886	0.184838	0.217937	0.533735	0.605421
0.357642	0.081200	0.047020	0.305964	0.320029	0.012207	0.165764	0.008126	0.854174	0.870148
0.358641	0.071336	0.048419	0.290882	0.303391	0.012512	0.036062	-0.136835	0.495587	0.515394
0.359640	0.061514	0.049274	0.275616	0.286664	0.010834	0.039877	-0.281796	0.083594	0.296626
0.360639	0.052180	0.049913	0.261631	0.271413	0.010224	-0.047862	-0.148279	-0.320771	0.356611
0.361638	0.043636	0.050356	0.249923	0.258653	0.045777	-0.024974	0.107309	-0.137662	0.176323
0.362637	0.036021	0.050403	0.240768	0.248611	0.011597	0.039877	0.248455	0.182777	0.311011
0.363636	0.029352	0.049833	0.233779	0.240826	0.010529	0.074210	0.282788	0.495587	0.575398
0.364635	0.023595	0.048609	0.228209	0.234518	0.009766	0.108543	0.217937	0.503217	0.559022
0.365634	0.018749	0.046949	0.223346	0.228996	0.010681	0.139061	0.065347	0.411663	0.439402
0.366633	0.014890	0.045241	0.218786	0.223910	0.012207	0.020803	-0.098688	0.442181	0.453537
0.367632	0.012148	0.043835	0.214507	0.219276	0.010529	-0.070751	-0.220760	0.243813	0.336431
0.368631	0.010628	0.042839	0.210744	0.215316	0.032654	-0.047862	-0.194057	0.152259	0.251260
0.369630	0.010330	0.042016	0.207720	0.212178	0.012818	-0.177564	-0.041466	-0.236846	0.298905
0.370629	0.011097	0.040851	0.205357	0.209675	0.012512	-0.059307	0.153086	-0.381807	0.415607
0.371628	0.012663	0.038784	0.203146	0.207202	0.031891	0.200097	0.328565	0.007298	0.384769
0.372627	0.014769	0.035486	0.200300	0.203955	0.013123	0.154320	0.328565	0.655807	0.749568
0.373626	0.017294	0.031052	0.196214	0.199407	0.014496	0.131431	0.118753	0.945728	0.962174
0.374625	0.020323	0.026010	0.190961	0.193792	0.011292	0.146690	-0.049096	0.693954	0.710986
0.375624	0.024088	0.021149	0.185543	0.188292	0.012055	-0.166120	-0.133020	0.297220	0.365554
0.376623	0.028832	0.017256	0.181695	0.184776	0.011292	-0.276748	-0.171168	-0.206328	0.385304
0.377622	0.034651	0.014880	0.181332	0.185211	0.010529	-0.009715	-0.163538	-0.397066	0.429535
0.378621	0.041437	0.014212	0.185917	0.191009	0.043946	0.051321	0.019570	-0.236846	0.243131
0.379620	0.048952	0.015109	0.196055	0.202638	0.011597	0.192467	0.111124	-0.061367	0.230560
0.380619	0.056986	0.017215	0.211448	0.219668	0.011139	0.394649	0.084421	0.281961	0.492318
0.381618	0.065486	0.020123	0.231220	0.241156	0.008087	0.222985	0.137827	0.877063	0.915400
0.382617	0.074549	0.023487	0.254382	0.266119	0.011292	-0.017344	0.065347	0.793138	0.796014
0.383616	0.084251	0.027072	0.280180	0.293823	0.012207	-0.139417	-0.056725	0.640548	0.657994
0.384615	0.094389	0.030729	0.308102	0.323698	0.010224	-0.284377	0.046273	0.022557	0.288999
0.385614	0.104262	0.034349	0.337506	0.354910	0.044404	-0.227156	0.042458	-0.549656	0.596258
0.386613	0.112652	0.037814	0.367115	0.385867	0.013581	0.078025	-0.060540	-0.175810	0.201648
0.387612	0.118067	0.040961	0.394711	0.414022	0.013275	0.322169	0.069162	0.075964	0.338152
0.388611	0.119171	0.043577	0.417302	0.436167	0.015564	0.581572	0.008126	0.564253	0.810354
0.389610	0.115251	0.045407	0.431731	0.449150	0.012512	0.577758	-0.037652	1.113578	1.255100
0.390609	0.106507	0.046209	0.435498	0.450708	0.014343	0.364131	0.175975	1.060171	1.134690
0.391608	0.094025	0.045808	0.427453	0.440063	0.012360	-0.044048	0.069162	0.861804	0.865696
0.392607	0.079431	0.044170	0.408079	0.418077	0.024720	-0.303451	0.004311	0.556623	0.633980
0.393606	0.064386	0.041440	0.379299	0.386951	0.011444	-0.345413	0.202678	0.159889	0.431223
0.394605	0.050146	0.037952	0.343927	0.349629	0.010224	-0.189008	0.061532	-0.145292	0.246211
0.395604	0.037360	0.034190	0.304996	0.309172	0.034943	0.001729	0.034829	-0.030849	0.046559
0.396603	0.026158	0.030703	0.265230	0.268280	0.011292	0.264948	0.034829	0.068335	0.275826
0.397602	0.016427	0.027973	0.226785	0.229093	0.011292	0.425167	-0.182612	0.449810	0.645324
0.398601	0.008097	0.026292	0.191256	0.193224	0.009155	0.181023	-0.060540	0.564253	0.595664
0.399600	0.001286	0.025682	0.159784	0.161840	0.011902	-0.063121	0.011940	0.243813	0.252135
0.400599	-0.003770	0.025908	0.133087	0.135638	0.012360	-0.196638	-0.007133	-0.023220	0.198132
0.401598	-0.006924	0.026573	0.111343	0.114679	0.011597	-0.333969	0.164531	-0.198698	0.422003
0.402597	-0.008302	0.027245	0.094010	0.098230	0.047608	-0.253859	0.092050	-0.465731	0.538352
0.403596	-0.008336	0.027577	0.079776	0.084819	0.014038	0.104728	-0.018578	0.045446	0.115665
0.404595	-0.007611	0.027381	0.066750	0.072548	0.013275	0.352687	0.141642	0.297220	0.482483
0.405594	-0.006591	0.026649	0.052905	0.059603	0.010529	0.287836	-0.010948	0.175148	0.337115
0.406593	-0.005411	0.025541	0.036626	0.044979	0.014038	0.192467	-0.052911	0.487958	0.527206
0.407592	-0.003874	0.024355	0.017168	0.030049	0.012818	-0.139417	0.206493	0.289590	0.382019
0.408591	-0.001646	0.023483	-0.005091	0.024084	0.011902	-0.425523	0.000496	0.037817	0.427201
0.409590	0.001449	0.023352	-0.028668	0.037003	0.038911	-0.337784	-0.037652	0.022557	0.340624
0.410589	0.005232	0.024340	-0.051211	0.056942	0.011139	-0.112713	0.126383	0.129371	0.213105
0.411588	0.009202	0.026667	-0.069889	0.075368	0.010529	0.146690	-0.163538	-0.282623	0.357964
0.412587	0.012806	0.030298	-0.081855	0.088217	0.020142	0.379390	-0.216945	-0.397066	0.590477
0.413586	0.015776	0.034891	-0.084703	0.092956	0.010529	0.428982	0.072976	-0.313141	0.536105
0.414585	0.018376	0.039842	-0.076813	0.088460	0.011444	0.261133	0.065347	-0.221587	0.348656
0.415584	0.021393	0.044434	-0.057485	0.075740	0.009308	-0.086010	0.126383	-0.175810	0.232979
0.416583	0.025854	0.048032	-0.026878	0.060811	0.016175	-0.333969	0.298047	0.228554	0.502598
0.417582	0.032607	0.050236	0.014191	0.061549	0.012207	-0.398820	0.099680	0.304849	0.511788
0.418581	0.041952	0.050948	0.064456	0.092251	0.012207	-0.215712	0.004311	-0.107144	0.240894
0.419580	0.053521	0.050324	0.122327	0.142691	0.042573	0.070395	0.076791	0.129371	0.166100
0.420579	0.066428	0.048662	0.185906	0.203327	0.013275	0.348872	-0.110132	0.449810	0.579802
0.421578	0.079611	0.046268	0.252955	0.269193	0.013428	0.425167	-0.113947	-0.053738	0.443440
0.422577	0.092165	0.043379	0.320828	0.336611	0.010834	0.314539	0.080606	-0.053738	0.329120
0.423576	0.103521	0.040158	0.386455	0.402090	0.013581	0.112357	0.080606	0.426922	0.448758
0.424575	0.113387	0.036770	0.446431	0.462071	0.012665	-0.078380	0.149271	0.426922	0.459007
0.425574	0.121545	0.033468	0.497278	0.513009	0.011749	-0.169935	0.221752	0.350626	0.448320
0.426573	0.127624	0.030635	0.535808	0.551649	0.045472	-0.169935	0.046273	0.892322	0.909537
0.427572	0.131005	0.028732	0.559532	0.575381	0.011139	0.154320	-0.037652	0.899951	0.913862
0.428571	0.130924	0.028163	0.566997	0.582597	0.010834	0.318354	-0.121576	0.533735	0.633248
0.429570	0.126726	0.029111	0.557969	0.572920	0.009308	0.325984	-0.209316	0.548994	0.671917
0.430569	0.118153	0.031434	0.533453	0.547284	0.010529	0.463315	-0.041466	0.671066	0.816523
0.431568	0.105504	0.034675	0.495585	0.507875	0.010834	0.226800	0.126383	0.724472	0.769592
0.432567	0.089617	0.038201	0.447453	0.457936	0.010071	-0.112713	0.175975	0.465069	0.509863
0.433566	0.071655	0.041400	0.392823	0.401445	0.032959	-0.070751	0.206493	0.037817	0.221529
0.434565	0.052827	0.043834	0.335782	0.342726	0.012360	-0.185194	0.130198	0.365885	0.430256
0.435564	0.034157	0.045297	0.280394	0.286076	0.012665	-0.154676	0.000496	0.495587	0.519164
0.436563	0.016410	0.045770	0.230420	0.235495	0.029908	0.200097	-0.068170	-0.038479	0.214864
0.437562	0.000162	0.045305	0.189069	0.194422	0.013581	0.177208	-0.049096	0.243813	0.305382
0.438561	-0.014059	0.043939	0.158771	0.165338	0.013428	0.119987	-0.010948	0.426922	0.443598
0.439560	-0.025675	0.041657	0.140953	0.149205	0.010834	0.058951	0.031014	-0.305511	0.312689
0.440559	-0.034073	0.038435	0.135826	0.145214	0.013581	-0.150861	0.095865	-0.366548	0.407807
0.441558	-0.038732	0.034325	0.142254	0.151376	0.013428	-0.154676	0.233196	0.014928	0.280228
0.442557	-0.039385	0.029537	0.157830	0.165330	0.011139	-0.166120	0.061532	0.014928	0.177777
0.443556	-0.036131	0.024462	0.179227	0.184462	0.043336	-0.112713	-0.018578	0.541364	0.553285
0.444555	-0.029473	0.019612	0.202746	0.205814	0.011444	-0.078380	0.000496	0.480328	0.486681
0.445554	-0.020233	0.015523	0.224878	0.226320	0.011139	-0.005900	-0.113947	0.182777	0.215467
0.446553	-0.009416	0.012647	0.242744	0.243255	0.009613	0.146690	0.011940	0.304849	0.338517
0.447552	0.001972	0.011297	0.254374	0.254633	0.010834	0.078025	0.061532	0.571882	0.580451
0.448551	0.013071	0.011628	0.258866	0.259456	0.010834	0.020803	-0.010948	0.342997	0.343802
0.449550	0.023245	0.013645	0.256402	0.257815	0.010376	-0.009715	0.027199	0.350626	0.351814
0.450549	0.032109	0.017212	0.248135	0.250795	0.044556	0.081839	-0.045281	0.266702	0.282627
0.451548	0.039514	0.022062	0.235939	0.240240	0.012512	0.070395	0.019570	0.083594	0.111024
0.452547	0.045521	0.027815	0.222092	0.228409	0.012818	-0.005900	0.004311	0.228554	0.228671
0.453546	0.050359	0.034024	0.208946	0.217605	0.014191	0.234430	-0.030022	0.404033	0.468083
0.454545	0.054365	0.040243	0.198623	0.209824	0.013428	-0.028789	0.187419	-0.137662	0.234319
0.455544	0.057884	0.046100	0.192724	0.206442	0.011902	-0.089825	0.111124	-0.084256	0.165880
0.456543	0.061169	0.051371	0.192104	0.208049	0.012360	0.036062	0.107309	-0.038479	0.119567
0.457542	0.064293	0.055990	0.196795	0.214469	0.030976	-0.028789	0.107309	0.030187	0.115132
0.458541	0.067135	0.060002	0.206147	0.224953	0.013581	0.009359	-0.022393	0.480328	0.480941
0.459540	0.069434	0.063460	0.219136	0.238472	0.010681	0.085654	-0.098688	0.625289	0.638797
0.460539	0.070911	0.066329	0.234716	0.254007	0.032959	0.325984	-0.014763	0.487958	0.587014
0.461538	0.071401	0.068438	0.252014	0.270726	0.010834	0.043692	0.111124	0.213295	0.244443
0.462537	0.070943	0.069512	0.270311	0.287981	0.011444	0.230615	0.057717	0.159889	0.286494
0.463536	0.069786	0.069266	0.288846	0.305123	0.009613	0.070395	0.168345	-0.061367	0.192514
0.464535	0.068308	0.067514	0.306584	0.321276	0.010834	-0.009715	0.149271	0.007298	0.149765
0.465534	0.066875	0.064245	0.322124	0.335206	0.010681	-0.127972	0.092050	0.281961	0.323036
0.466533	0.065695	0.059657	0.333803	0.345397	0.011139	0.028433	0.069162	0.419292	0.425908
0.467532	0.064739	0.054118	0.339995	0.350309	0.047150	0.009359	0.137827	0.648177	0.662735
0.468531	0.063747	0.048096	0.339473	0.348739	0.012512	0.062766	-0.110132	0.571882	0.585763
0.469530	0.062317	0.042061	0.331679	0.340093	0.013275	0.154320	-0.068170	0.571882	0.596247
0.470529	0.060026	0.036398	0.316827	0.324511	0.010834	0.070395	0.034829	0.068335	0.104106
0.471528	0.056546	0.031385	0.295808	0.302795	0.014038	0.196282	0.038644	0.327738	0.383969
0.472527	0.051728	0.027226	0.269996	0.276252	0.012512	0.066580	0.103494	-0.015590	0.124045
